Mx4rwLtrxJwpEbGdrcN5Y29ycA,Lexicographers,Lexicographer
Mx4rJVcwwLZqEdmFRAACs6hRjg,Social groups,SocialGroup
Mx4rvgHjK5wpEbGdrcN5Y29ycA,Jockeys,Jockey
Mx4rGH9VFrvUEdmAAAACs6hRjg,Constitutions,Constitution
Mx4rvVjU5pwpEbGdrcN5Y29ycA,Cliffs,Cliff
Mx4rkQtbml9RQdmMw97yQZddDw,Newspaper editors,NewspaperEditor
Mx4rvfBoWZwpEbGdrcN5Y29ycA,Enzymes,EnzymeMolecule
Mx4rvVjJnpwpEbGdrcN5Y29ycA,Peruvian people,PeruvianPerson
Mx4rRWTpvi9AQdicUZy0P3lKVQ,Sheriffs,Sheriff
Mx4rv1HrB5wpEbGdrcN5Y29ycA,Rapists,Rapist
Mx4rwN4c3pwpEbGdrcN5Y29ycA,Corvettes,Corvette-Ship
Mx4rvkfG4JwpEbGdrcN5Y29ycA,Pipelines,Pipeline
Mx4rwQBg3ZwpEbGdrcN5Y29ycA,Horses,Horse
Mx4rvVjDL5wpEbGdrcN5Y29ycA,Department stores,DepartmentStore
Mx4rvViws5wpEbGdrcN5Y29ycA,Operating systems,OperatingSystem
Mx4rSsVBdDAIQdiAa-UEuxqsEA,Schoolteachers,Schoolteacher
Mx4rGDBL3tSzQdaKOcti1qFoQw,Aqueducts,Aqueduct
Mx4rZzeHAnKWEdyAAAACs6hnlQ,Slovenian people,SlovenianPerson
Mx4rjl6nyk9PEd2AAAACs6hRXg,Buddhist monasteries,Monastery-Residence-Buddhist
Mx4rvaG5hJwpEbGdrcN5Y29ycA,Committees,Committee-Organization
Mx4rwQCTkpwpEbGdrcN5Y29ycA,Machine guns,MachineGun
Mx4rvViyfpwpEbGdrcN5Y29ycA,Men,AdultMaleHuman
Mx4rlIY0dq1gEdqAAAACs6hO_g,Piers,Pier
Mx4rvVjTjpwpEbGdrcN5Y29ycA,Welsh people,WelshPerson
Mx4rteh8Dh5sQdeGx9CE3Izj5w,Legislatures,LegislativeOrganization
Mx4rWGjnAAvMEd2AAAACs6hRXg,Sausages,Sausage
Mx4rwATRDpwpEbGdrcN5Y29ycA,Board games,BoardGame
Mx4rvViFfZwpEbGdrcN5Y29ycA,Malaysian people,MalaysianPerson
Mx4rvhPXc5wpEbGdrcN5Y29ycA,Trotskyists,Trotskyist
Mx4rF4p0N--kTPaXShQttQIbVg,Softball players,SoftballPlayer
Mx4rwH6P3JwpEbGdrcN5Y29ycA,Horse breeds,Horse-DomesticatedTypeByBreed
Mx4rvVj2QZwpEbGdrcN5Y29ycA,Sultans,Sultan-HeadOfState
Mx4rvxQhVpwpEbGdrcN5Y29ycA,Industries,IndustryType
Mx4rwQCWlpwpEbGdrcN5Y29ycA,Pharaohs,Pharaoh-HeadOfState
Mx4rvq3c4ZwpEbGdrcN5Y29ycA,Tenors,Tenor-Singer
Mx4rPgKexCtlEdiUgQAH6RYvSQ,Social scientists,Sociologist
Mx4rvg3gaZwpEbGdrcN5Y29ycA,Erotica,Erotica
Mx4rvVi6apwpEbGdrcN5Y29ycA,Singaporean people,SingaporePerson
Mx4rwVJBIpwpEbGdrcN5Y29ycA,Pharmaceutical companies,PharmaceuticalCompany
Mx8Ngh4rvW-_IZwpEbGdrcN5Y29ycB4rvWDUsZwpEbGdrcN5Y29ycA,Violists,"[:PlayerOfInstrumentFn, :Viola]"
Mx4rvVjeCJwpEbGdrcN5Y29ycA,Days,CalendarDay
Mx4rvVj-NZwpEbGdrcN5Y29ycA,Ethics,EthicsCodeOfConduct
Mx4rNDp-Liz3QdiLxOQYOKGvgw,Defectors,Defector
Mx4rvVjz9pwpEbGdrcN5Y29ycA,Lagoons,Lagoon
Mx4rwP1Ks5wpEbGdrcN5Y29ycA,Postage stamps,PostageStamp
Mx4rvn-SZpwpEbGdrcN5Y29ycA,Armories,Armory
Mx4rv153ZZwpEbGdrcN5Y29ycA,Mobsters,Gangster
Mx4rGCnMBDDeQdiWgqQ_klGnRw,Coups,Coup
Mx4ryMpFJP29QdeIwoHAykcdgA,Buddhist monks,BuddhistMonk
Mx4rvVi9_5wpEbGdrcN5Y29ycA,Car manufacturers,AutomobileManufacturingOrganization
Mx4rvViJj5wpEbGdrcN5Y29ycA,Banknotes,Bill-Currency
Mx4rvXdCPZwpEbGdrcN5Y29ycA,Crops,Crop
Mx4rvVisOJwpEbGdrcN5Y29ycA,Romani people,EthnicGroupOfRom-Gypsy
Mx4rvVix8ZwpEbGdrcN5Y29ycA,Dames,AdultFemaleHuman
Mx4rv1OBhpwpEbGdrcN5Y29ycA,Fantasy writers,FantasyWriter
Mx4rvVjmrJwpEbGdrcN5Y29ycA,Cuban people,CubanPerson
Mx4rvVkABpwpEbGdrcN5Y29ycA,Gulfs,Gulf
Mx4rvVid6ZwpEbGdrcN5Y29ycA,Components,PhysicalPartOfObject
Mx4rwP1vZZwpEbGdrcN5Y29ycA,Orienteers,Orienteering
Mx4rwQBqYJwpEbGdrcN5Y29ycA,Dinosaurs,Dinosaur
Mx4rv-Pbe5wpEbGdrcN5Y29ycA,Logicians,Logician
Mx4rvn2BgZwpEbGdrcN5Y29ycA,Emergency services,EmergencyServiceProvider
Mx4rwSFu1pwpEbGdrcN5Y29ycA,Soap operas,SoapOpera
Mx4rvVoTD5wpEbGdrcN5Y29ycA,Slovak people,SlovakiaPerson
Mx4rvpEML5wpEbGdrcN5Y29ycA,Light tanks,LightTank
Mx4rwQB82JwpEbGdrcN5Y29ycA,Ornithologists,Ornithologist
Mx4rvVjMeZwpEbGdrcN5Y29ycA,Breads,Bread
Mx8Ngx4rwT9j95wpEbGdrcN5Y29ycB4rv973YpwpEbGdrcN5Y29ycB4rLPVLTnS7EdaAAACgyZzFrg,Short films,"[:GenreFn, :""Movie-CW"", :""PropositionalConceptualWork-ShortGenre""]"
Mx4rv8tB4ZwpEbGdrcN5Y29ycA,Wildfires,Wildfire
Mx4rvVjDJpwpEbGdrcN5Y29ycA,Marathons,Marathon
Mx4rbFoHaMb1EdmAAAACs6hRjg,Administrative divisions,AdministrativeDistrict
Mx4rvjd1v5wpEbGdrcN5Y29ycA,Synthesizers,ElectronicSynthesizer
Mx4rvVjfgpwpEbGdrcN5Y29ycA,Dentists,Dentist
Mx4rvViIrpwpEbGdrcN5Y29ycA,Plays,PlayScript
Mx4rvgBRx5wpEbGdrcN5Y29ycA,Fantasy films,FantasyMovie
Mx4rvVi0qJwpEbGdrcN5Y29ycA,Conventions,Convention-Meeting
Mx4rxo_VAPHDEdaO6gABAkLVdg,Protocols,Protocol
Mx4rvuJd15wpEbGdrcN5Y29ycA,Oil companies,OilCompany
Mx4rvViSlZwpEbGdrcN5Y29ycA,Corporations,LegalCorporation
Mx4rvVjWfZwpEbGdrcN5Y29ycA,Cricket teams,CricketTeam
Mx4r7b1yNtViQdaRY_7u6rLtcg,Legislators,Legislator
Mx4rvVjM3pwpEbGdrcN5Y29ycA,Proteins,ProteinStuff
Mx4rvXmO05wpEbGdrcN5Y29ycA,Sopranos,Soprano-Singer
Mx4rKuh95P00EdmAAAACs6M1uw,Civil wars,CivilWar
Mx4rvWKUxJwpEbGdrcN5Y29ycA,Barns,Barn
Mx4rvVj6iZwpEbGdrcN5Y29ycA,Civil engineers,CivilEngineer
Mx4rwQBcZ5wpEbGdrcN5Y29ycA,Portraits,PortraitPerspective
Mx4rNDG87GknQdeR4I_eAafewQ,Dyes,Dye
Mx4rowujBB7AQdiWtfaLp2Z13Q,Guerrillas,Guerrilla
Mx4rvgDFlZwpEbGdrcN5Y29ycA,Sculptors,Sculptor
Mx4rwQtyCpwpEbGdrcN5Y29ycA,Winter sports,WinterSport
Mx4rvVj5yZwpEbGdrcN5Y29ycA,Electrical engineers,ElectricalEngineer
Mx4rwI-mXpwpEbGdrcN5Y29ycA,Economies,EconomicSystem
Mx4rwQCA9ZwpEbGdrcN5Y29ycA,Waves,WavePropagation
Mx4rjGwI1KUeQdiSDfMF2806QA,Sitcoms,Sitcom
Mx4rwMV1_ZwpEbGdrcN5Y29ycA,Resources,Resources
Mx4rvVkA0JwpEbGdrcN5Y29ycA,Microbiologists,Microbiologist
Mx4r3aCcJI1oQdiR6JEYvRUHJw,Agronomists,Agronomist
Mx4rvVjkhpwpEbGdrcN5Y29ycA,Thai people,ThaiPerson
Mx4rvViS4JwpEbGdrcN5Y29ycA,Potters,Potter
Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVjbp5wpEbGdrcN5Y29ycB8Ngh4rwP1535wpEbGdrcN5Y29ycB4rvVinB5wpEbGdrcN5Y29ycA,Basketball leagues,"[:CollectionIntersection2Fn, :SportsLeague, [:GroupFn, :BasketballTeam]]"
Mx4rvVkI8pwpEbGdrcN5Y29ycA,Rodents,Rodent
Mx4rwKAH-ZwpEbGdrcN5Y29ycA,Concertos,Concerto
Mx4rvVj7D5wpEbGdrcN5Y29ycA,Mechanical engineers,MechanicalEngineer
Mx4rwQCV95wpEbGdrcN5Y29ycA,Mortars,MortarLauncher
Mx8Ngh4rwPzX35wpEbGdrcN5Y29ycB4rvVjAHZwpEbGdrcN5Y29ycA,Aquatics,"[:LiquidFn, :Water]"
Mx4rvVrx15wpEbGdrcN5Y29ycA,Priests,Priest
Mx4rwN8ikpwpEbGdrcN5Y29ycA,Collectors,Collector
Mx4rwQySppwpEbGdrcN5Y29ycA,Prostitutes,Prostitute
Mx4rWUNxOjDQQdiGWKzgKd8ipQ,Commentators,Commentator
Mx4rvVitlpwpEbGdrcN5Y29ycA,Printers,ComputerPrinter
Mx4rvVj7_ZwpEbGdrcN5Y29ycA,Archipelagoes,Archipelago
Mx4rwQBmdZwpEbGdrcN5Y29ycA,Christian organizations,ChristianOrganization
Mx4rvViKz5wpEbGdrcN5Y29ycA,Windsurfers,Sailboard
Mx4rvVjN-JwpEbGdrcN5Y29ycA,Computer programmers,ComputerProgrammer
Mx4rvVj_A5wpEbGdrcN5Y29ycA,Astronomers,Astronomer
Mx4ryB9y9GEPEdqAAAACs71DGQ,Graphics,Graphic-VisualIBT
Mx4r4yIsYR6KEdyQMwDggVUTGw,Warlords,Warlord
Mx4rjN-AiE9NEd2AAAACs6hRXg,Christian monks,Monk-Christian
Mx4rD-NLcssSEdmAAAACs6hRjg,Martyrs,Martyr-Victim
Mx4rioU-FHSwEdaAAACgyZzFrg,Music genres,MusicalCompositionTypeByGenre
Mx4rvVkI1JwpEbGdrcN5Y29ycA,Jamaican people,JamaicaPerson
Mx4rwPut3JwpEbGdrcN5Y29ycA,Marinas,Marina
Mx4rwPurL5wpEbGdrcN5Y29ycA,Galaxies,Galaxy
Mx4rwF7pFZwpEbGdrcN5Y29ycA,Shipyards,Shipyard
Mx4rwPKaz5wpEbGdrcN5Y29ycA,Oases,Oasis
Mx4rCKXB5irOEdiXsQAH6RYvVQ,Sportswriters,Sportswriter
Mx4r7rdtNLgpEdmAAAACs0x8nw,Nunataks,Nunatak
Mx4rv-RqtpwpEbGdrcN5Y29ycA,Databases,Database-AbstractContent
Mx4rvVjcL5wpEbGdrcN5Y29ycA,Icelandic people,IcelandicPerson
Mx4rvVjeUZwpEbGdrcN5Y29ycA,Retailers,RetailOrganization
Mx4row2WOHwNQdeFcucrvFV0yw,Boroughs,Borough
Mx4rwQCRkZwpEbGdrcN5Y29ycA,Cargo ships,CargoShip
Mx4rvViS4JwpEbGdrcN5Y29ycA,Ceramists,Potter
Mx4rvVikl5wpEbGdrcN5Y29ycA,Antibiotics,Antibiotic
Mx4rvaMeBZwpEbGdrcN5Y29ycA,Armenian people,ArmenianPerson
Mx4rsXt6fHS8EdaAAACgyZzFrg,Marshes,Marsh
Mx4rvVizJ5wpEbGdrcN5Y29ycA,Crustaceans,Crustacean
Mx4rvVjRL5wpEbGdrcN5Y29ycA,Planets,Planet
Mx4rW5BJaP00EdmAAAACs6M1uw,Blogs,Weblog
Mx4rvpmpZ5wpEbGdrcN5Y29ycA,Sounds,Sound
Mx4r4uiGi3goT4yWNPN9Zj1cjQ,Liqueurs,Liqueur
Mx4r8Um55IFzEdqAAAACs6hnlQ,Inlets,Inlet
Mx4rvgHzjJwpEbGdrcN5Y29ycA,Clowns,Clown
Mx4rBmfa0IrFEduAAAACs6hRXg,Finance ministers,MinisterOfFinance
Mx4rDO55UMsIEdmAAAACs6hRjg,Diarists,Diarist
Mx4rvVjgI5wpEbGdrcN5Y29ycA,Bolivian people,BolivianPerson
Mx4rwIMJq5wpEbGdrcN5Y29ycA,Silent films,Movie-Silent
Mx4rvCSlHMiWEdmAAAACs6hRjg,Ballads,Ballad-CW
Mx4r-Xp3KsiMEdmAAAACs6hRjg,Military campaigns,Campaign-MilitaryOperation
Mx4rwQCYsZwpEbGdrcN5Y29ycA,Revolvers,Revolver
Mx4r2E6qqSOuRUqLicI9e2xd3A,Mausoleums,Mausoleum
Mx8NhB4rvuAoI5wpEbGdrcN5Y29ycB4rvViAkpwpEbGdrcN5Y29ycB4rMIPuNlLMQdmHkNj86WIvOR4rv26DAZwpEbGdrcN5Y29ycA,Army officers,"[:SubcollectionOfWithRelationFromFn, :Person, :officers, :""Army-BranchOfService""]"
Mx4rvV79tpwpEbGdrcN5Y29ycA,Directors,DirectorOfOrganization
Mx4rvVi4PpwpEbGdrcN5Y29ycA,Veterinarians,Veterinarian
Mx4rwOz-DJwpEbGdrcN5Y29ycA,Speeches,PublicSpeaking
Mx4rvVibEJwpEbGdrcN5Y29ycA,Guatemalan people,GuatemalanPerson
Mx4rvVig2pwpEbGdrcN5Y29ycA,Nuclear weapons,NuclearWeapon
Mx4rv0q6mJwpEbGdrcN5Y29ycA,Obelisks,Obelisk
Mx4rwA6F5ZwpEbGdrcN5Y29ycA,Mechanics,Mechanic
Mx4rvViQUZwpEbGdrcN5Y29ycA,Basins,Basin
Mx4rvViOlpwpEbGdrcN5Y29ycA,Iraqi people,IraqiPerson
Mx4roo9eSMshEdmAAAACs6hRjg,Lamas,Lama-Priest
Mx4rd7omVoJLQdeS-pqnGtYT8A,Consulting firms,ConsultingFirm
Mx4rv0pzgpwpEbGdrcN5Y29ycA,Western films,WesternMovie
Mx4rvViB_5wpEbGdrcN5Y29ycA,Tactics,Strategy
Mx4rwQCEL5wpEbGdrcN5Y29ycA,Ecologists,Ecologist
Mx4rvpdbXZwpEbGdrcN5Y29ycA,Student organizations,StudentOrganization
Mx4rvssetJwpEbGdrcN5Y29ycA,Filmmakers,Producer-Movie
Mx4rv38o5pwpEbGdrcN5Y29ycA,Musical films,MusicalMovie
Mx4rvVit45wpEbGdrcN5Y29ycA,Microprocessors,Microprocessor
Mx4rv-vI_5wpEbGdrcN5Y29ycA,Ridges,Ridge
Mx4rwPzeJJwpEbGdrcN5Y29ycA,Satellites,Satellite-Device
Mx4rvVjzyZwpEbGdrcN5Y29ycA,Bookstores,Bookstore
Mx4rvj_RK5wpEbGdrcN5Y29ycA,Merchants,Vendor
Mx4rwVHafZwpEbGdrcN5Y29ycA,Cryptographers,Cryptographer
Mx4rvViJ15wpEbGdrcN5Y29ycA,Ophthalmologists,Ophthalmologist
Mx4rvzoMspwpEbGdrcN5Y29ycA,Baritones,Baritone-Singer
Mx4rvViNy5wpEbGdrcN5Y29ycA,Political movements,PoliticalOrganization
Mx4rvVjPj5wpEbGdrcN5Y29ycA,Luxembourgian people,LuxembourgPerson
Mx4rvVjs7pwpEbGdrcN5Y29ycA,Telephone numbers,PhoneNumber
Mx4rvVj_15wpEbGdrcN5Y29ycA,Swords,Sword
Mx4rv2VcW5wpEbGdrcN5Y29ycA,Action films,ActionMovie
Mx4rwLtuRJwpEbGdrcN5Y29ycA,Concentration camps,ConcentrationCamp
Mx4rwGe3uZwpEbGdrcN5Y29ycA,Heliports,Heliport-Physical
Mx4rvVinlJwpEbGdrcN5Y29ycA,Jordanian people,JordanianPerson
Mx4rvnyhDZwpEbGdrcN5Y29ycA,Vegans,Vegan
Mx4rvVirtpwpEbGdrcN5Y29ycA,Linguists,Linguist
Mx4rvdM4ZJwpEbGdrcN5Y29ycA,Music arrangers,Arranger-Music
Mx4rwB-v7ZwpEbGdrcN5Y29ycA,Psychics,PsychicAdviser
Mx4rvVjCnZwpEbGdrcN5Y29ycA,Spiders,Spider
Mx4rjMBX4FsLEdaAAACQJ5pZBw,Refugee camps,RefugeeCamp
Mx4rvVjoAJwpEbGdrcN5Y29ycA,Monitors,ComputerMonitor-VideoKind
Mx4rpjzdtJIBQdeRAKxRVNf1XA,Sikhs,SikhPerson
Mx4rvViarJwpEbGdrcN5Y29ycA,Nigerian people,NigerianPerson
Mx4rhHJlMjlSEdeUggACs2TnIQ,Commissions,Commission-Organization
Mx4rnlDD7MijEdmAAAACs6hRjg,Religious orders,ReligiousOrder
Mx4rh1GR_cDQT7SKgiUHuxILBA,Lacrosse players,LacrossePlayer
Mx4rvVjdu5wpEbGdrcN5Y29ycA,Pharmacists,Pharmacist
Mx4rvVi3JJwpEbGdrcN5Y29ycA,Lebanese people,LebanesePerson
Mx4rvwPld5wpEbGdrcN5Y29ycA,Skateboarders,Skateboarder
Mx4rv8fT0JwpEbGdrcN5Y29ycA,Stock exchanges,StockExchange
Mx4rvVkBEZwpEbGdrcN5Y29ycA,Zoologists,Zoologist
Mx4rvVinSJwpEbGdrcN5Y29ycA,Military officers,MilitaryOfficer
Mx4rtgbc6KUhQdiIMqLM0rN5nQ,Plantations,Plantation
Mx4rvjMsT5wpEbGdrcN5Y29ycA,Revolutions,Revolution-Political
Mx4rq62uDqAzQdiT6MyuMWko1Q,Cannibals,Cannibal
Mx4rvVia4ZwpEbGdrcN5Y29ycA,Paraguayan people,ParaguayanPerson
Mx4rwQCT3ZwpEbGdrcN5Y29ycA,Experiments,Experimenting
Mx4rv2GPW5wpEbGdrcN5Y29ycA,Cocktails,CocktailDrink
Mx4rvVjaoJwpEbGdrcN5Y29ycA,Dogs,Dog
Mx4r4r01PPUfQdeZ--kYL7ElzA,Grenades,Grenade
Mx4rvcyOaZwpEbGdrcN5Y29ycA,Superheroes,Superhero
Mx4rvWJJAZwpEbGdrcN5Y29ycA,Navy bases,NavalShipBase
Mx4rvVjM3ZwpEbGdrcN5Y29ycA,Dairy products,DairyProduct
Mx4rvhvt4ZwpEbGdrcN5Y29ycA,Republicans,Republican
Mx4rvVjU-5wpEbGdrcN5Y29ycA,Bacteria,Bacterium
Mx4rwQw-f5wpEbGdrcN5Y29ycA,Folk dances,FolkDance
Mx4rvVjMf5wpEbGdrcN5Y29ycA,Seas,Sea
Mx4rmS8E3GszQdmaNJndo9A0qw,Orphanages,Orphanage
Mx4rv2pxfZwpEbGdrcN5Y29ycA,Guided missiles,GuidedMissile
Mx4rwHbUl5wpEbGdrcN5Y29ycA,Phrases,NLPhrase
Mx8Ngh4rc6oKzFsKEdaAAACQJ5pZBx4rvVjmEpwpEbGdrcN5Y29ycA,Ranches,"[:FacilityTypeOfOrganizationTypeFn, :LivestockFarm]"
Mx4rvVi__5wpEbGdrcN5Y29ycA,Shops,RetailStore
Mx4rvVjSv5wpEbGdrcN5Y29ycA,Namibian people,NamibianPerson
Mx4rvVj2XJwpEbGdrcN5Y29ycA,Soups,Soup
Mx4rwQwnxpwpEbGdrcN5Y29ycA,Swamps,Swamp
Mx4rvVkHhpwpEbGdrcN5Y29ycA,Fraternities,CollegeFraternalGreekOrganization
Mx4rvVjJJZwpEbGdrcN5Y29ycA,Algerian people,AlgerianPerson
Mx4rwDyg7pwpEbGdrcN5Y29ycA,Estonian people,EstonianPerson
Mx4rP9eqoiwaEdiUggAH6RYvSQ,Surfers,Surfer
Mx4rvVjsg5wpEbGdrcN5Y29ycA,Salvadoran people,SalvadoranPerson
Mx4rvgx-T5wpEbGdrcN5Y29ycA,Adventure films,AdventureMovie
Mx4rwUCtxpwpEbGdrcN5Y29ycA,Linux distributions,LinuxOS
Mx4rwNFwmZwpEbGdrcN5Y29ycA,Stage actors,ActorInPlays
Mx4rvViL7pwpEbGdrcN5Y29ycA,Pathologists,Pathologist
Mx4rwP1eaJwpEbGdrcN5Y29ycA,Butterflies,Butterfly
Mx4rvVj31ZwpEbGdrcN5Y29ycA,Cambodian people,CambodianPerson
Mx4rGwhU8sBwEdaAAAACs6Mw3A,Bank buildings,BankBuilding
Mx4rMTEsOMQDEdmAAAACs6hRjg,Bandleaders,DanceBandLeader
Mx4r8RZS6ry5EdmAAAACs6hRjg,Peers,Peer
Mx4rvVjHX5wpEbGdrcN5Y29ycA,Panamanian people,PanamanianPerson
Mx4rvgk5sZwpEbGdrcN5Y29ycA,Radio networks,RadioNetwork
Mx4rvVjMi5wpEbGdrcN5Y29ycA,Alloys,MetalAlloy
Mx4rv4v0HJwpEbGdrcN5Y29ycA,Triumphal arches,TriumphalArch
Mx4rvVizPpwpEbGdrcN5Y29ycA,Auto races,CarRacing
Mx4riX_NyCrmEdqAAAACs71DGQ,Sloops,Sloop
Mx4rCbB68i9DQdiKK7a7tRjq7Q,Censuses,Census
Mx4rvViZVpwpEbGdrcN5Y29ycA,Grasses,Grass-Plant
Mx4rvZutMpwpEbGdrcN5Y29ycA,Knots,Knot
Mx4rvVj_RZwpEbGdrcN5Y29ycA,Geneticists,Geneticist
Mx4rvWc4aJwpEbGdrcN5Y29ycA,Zimbabwean people,ZimbabwePerson
Mx4rVwFRmDoZQdefRchRema0Cw,Warriors,Warrior
Mx4rvVi0UpwpEbGdrcN5Y29ycA,Soviet people,SovietUnionPerson
Mx4rvgFDnZwpEbGdrcN5Y29ycA,Consonants,Consonant
Mx4rvhsL-ZwpEbGdrcN5Y29ycA,Cat breeds,CatTypeByBreed
Mx4rwPuepJwpEbGdrcN5Y29ycA,Electric guitars,Guitar-Electric
Mx4rvYZfgpwpEbGdrcN5Y29ycA,Palestinian people,PalestinianPerson
Mx4rvVkKjpwpEbGdrcN5Y29ycA,Ecuadorian people,EcuadoranPerson
Mx4rvViPApwpEbGdrcN5Y29ycA,Cypriot people,CyprusPerson
Mx4rvVkIC5wpEbGdrcN5Y29ycA,Haitian people,HaitianPerson
Mx4rvWKGf5wpEbGdrcN5Y29ycA,Shotguns,Shotgun
Mx4rvYptj5wpEbGdrcN5Y29ycA,Azerbaijani people,AzerbaijaniPerson
Mx4revPXgitfQdifNqLv5mEwfg,Archivists,Archivist
Mx4rvVjHlJwpEbGdrcN5Y29ycA,Comedians,Comedian
Mx4rvVj7U5wpEbGdrcN5Y29ycA,Chemical engineers,ChemicalEngineer
Mx4rvVj0fZwpEbGdrcN5Y29ycA,Lenses,Lens
Mx4rvViN4ZwpEbGdrcN5Y29ycA,Physicists,Physicist
Mx4rvViQkpwpEbGdrcN5Y29ycA,Buskers,StreetPerformer
Mx4rv3F4YJwpEbGdrcN5Y29ycA,Ballet companies,BalletCompany
Mx4rvVjoMpwpEbGdrcN5Y29ycA,Ballistic missiles,BallisticMissile
Mx4rvmm2x5wpEbGdrcN5Y29ycA,Public relations,PublicRelationsActivity
Mx4rvViGMZwpEbGdrcN5Y29ycA,Dance companies,DanceCompany
Mx4rvVjndZwpEbGdrcN5Y29ycA,Patterns,VisualPattern
Mx8NhB4rvcD6KJwpEbGdrcN5Y29ycB4rvViAkpwpEbGdrcN5Y29ycB8Ngh4rFKDxAmNZEdqAAAACs71DGR4rvViulJwpEbGdrcN5Y29ycB8Ngh4rv3tMrJwpEbGdrcN5Y29ycB4rvVizNpwpEbGdrcN5Y29ycA,Balloonists,"[:SubcollectionOfWithRelationFromTypeFn, :Person, [:PresentTenseVersionFn, :transportees], [:TransportViaFn, :HotAirBalloon]]"
Mx4rwI-fGZwpEbGdrcN5Y29ycA,String quartets,StringQuartet-MusicGroup
Mx4rv5UVvpwpEbGdrcN5Y29ycA,News agencies,NewsAgency
Mx4rvVjSMJwpEbGdrcN5Y29ycA,Iranian people,IranianPerson
Mx4rDG7HYp8WEdaAAACQJ5pcGA,Artillery regiments,ArtilleryBrigade
Mx4rG1GLHnS7EdaAAACgyZzFrg,Documentaries,Documentary-Genre
Mx4r0Z1FHjDhQdiBpokGyffSPA,Airliners,CommercialAirliner
Mx4rvVjxSZwpEbGdrcN5Y29ycA,Annual events,AnnualEventType
Mx4rlL5kmLrMEdaAAAACs6Mw3A,Prosecutors,Prosecutor
Mx4rulqH1MkrEdmAAAACs6hRjg,Epic poems,EpicPoem-CW
Mx4rvVinjJwpEbGdrcN5Y29ycA,Marines,MarinePersonnel
Mx4rveg48JwpEbGdrcN5Y29ycA,Erotic dancers,Stripper
Mx4rvVjHLJwpEbGdrcN5Y29ycA,Premiers,Premier-HeadOfGovernment
Mx4rwQCMa5wpEbGdrcN5Y29ycA,Telescopes,Telescope
Mx4rP9eqpiwaEdiUggAH6RYvSQ,Bank robbers,BankRobber
Mx4rvVj_VpwpEbGdrcN5Y29ycA,Indonesian people,IndonesianPerson
Mx4rwQCO1pwpEbGdrcN5Y29ycA,Fire stations,FireStation
Mx4rvViNQZwpEbGdrcN5Y29ycA,Educational organizations,EducationalOrganization
Mx4rvViqMJwpEbGdrcN5Y29ycA,Surinamese people,SurinamePerson
Mx4rvVibHZwpEbGdrcN5Y29ycA,Kenyan people,KenyanPerson
Mx4rwLrn_ZwpEbGdrcN5Y29ycA,Community colleges,College-2Year
Mx4rIDj6hi6jEdqAAAACs71DGQ,Boats,Boat
Mx4rvViuEJwpEbGdrcN5Y29ycA,Helicopters,Helicopter
Mx4rvVixF5wpEbGdrcN5Y29ycA,Apartments,ApartmentUnit
Mx4rvViJlJwpEbGdrcN5Y29ycA,Neurologists,Neurologist
Mx4rvgEDJ5wpEbGdrcN5Y29ycA,Carousels,Carousel
Mx4rvVikgpwpEbGdrcN5Y29ycA,Marine biologists,MarineBiologist
Mx4rvVwF_ZwpEbGdrcN5Y29ycA,Lithuanian people,LithuanianPerson
Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVj1zpwpEbGdrcN5Y29ycB4rvVj-ypwpEbGdrcN5Y29ycA,American journalists,"[:CollectionIntersection2Fn, :UnitedStatesPerson, :Journalist]"
Mx4rRzSvcsr9EdmAAAACs6hRjg,Barrier islands,BarrierIsland
Mx4rvaJJ1pwpEbGdrcN5Y29ycA,Religious figures,ReligiousFigure
Mx4r6DQWeCeAQdiRwbH-MTYaMQ,Cultivars,Cultivar
Mx4rvgETPZwpEbGdrcN5Y29ycA,Geysers,Geyser
Mx4rv6rsf5wpEbGdrcN5Y29ycA,Tunisian people,TunisianPerson
Mx4rvVjX95wpEbGdrcN5Y29ycA,Cosmetics,Makeup
Mx4r6mdgyNg6EdmAAACQJw5drg,General elections,GeneralElection
Mx4rvbZoS5wpEbGdrcN5Y29ycA,Autobiographies,Autobiography
Mx4rvVjvI5wpEbGdrcN5Y29ycA,Producers,ManufacturingOrganization
Mx4r35-YRJKVQdmKwIXakc9wLA,Channels,Channel-WaterPath
Mx4rvVj0CZwpEbGdrcN5Y29ycA,Marching bands,MarchingBand
Mx4rvVjwr5wpEbGdrcN5Y29ycA,Lizards,Lizard
Mx4rvViJ55wpEbGdrcN5Y29ycA,International organizations,InternationalOrganization
Mx4rvrUy_ZwpEbGdrcN5Y29ycA,Empires,Empire
Mx4rvVirwZwpEbGdrcN5Y29ycA,Investment companies,InvestmentFirm
Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rwKrQNpwpEbGdrcN5Y29ycB4rwP3teJwpEbGdrcN5Y29ycA,Anthems,"[:CollectionIntersection2Fn, :SymbolicThing, :""Song-CW""]"
Mx4rvVim-pwpEbGdrcN5Y29ycA,Ethiopian people,EthiopianPerson
Mx4rwP1QU5wpEbGdrcN5Y29ycA,Waterways,WaterSurfacePath
Mx4rvVj_jZwpEbGdrcN5Y29ycA,Bacteriologists,Bacteriologist
